employee_id,first_name,last_name,gender,region,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime_bonus,birthdate,termination_date
00-18936,Kora,Donaldson,Female,Auckland,Manukau,2023-08-20,Sales,Sales Representative,Bachelor,63000.0,Good,Yes,1997-06-20,2024-02-16
00-91412,Phillip,Oliver,Male,Christchurch,Colombo Street,2017-06-21,Customer Service,Help Desk Technician,Bachelor,95000.0,Good,No,1986-04-22,2017-12-18
00-80513,Paul,Andrew,Male,Auckland,Albany,2020-07-15,IT,IT Support Specialist,High School,64000.0,Good,No,1987-05-30,2021-01-11
00-85361,Terry,McEwen,Male,Wellington,Porirua,2023-06-23,Sales,Sales Consultant,PhD,83000.0,Good,No,1971-12-21,2023-12-20
00-21338,Peter,Baldick,Male,Auckland,,2018-07-04,Marketing,SEO Specialist,Bachelor,96000.0,Good,No,1990-10-26,2021-10-16
00-15475,Rachael,Ferguson,Female,Wellington,Lower Hutt,2015-11-23,IT,IT Support Specialist,Bachelor,57000.0,Good,Yes,1997-09-20,2024-06-20
00-81939,Raewyn,Collis,Female,Auckland,Albany,2020-07-21,Sales,Sales Specialist,Master,69000.0,Excellent,No,1987-07-21,2021-08-07
00-50065,Elizabeth,Fuller,Female,Auckland,Auckland City,2022-06-20,IT,Software Developer,Master,81000.0,Satisfactory,No,1989-07-31,2022-12-17
00-89511,Faith,Williams,Female,Wellington,Lower Hutt,2017-04-16,IT,IT Support Specialist,High School,60000.0,Good,No,1962-05-03,2023-12-02
00-57948,Summer,Graham,Female,Christchurch,Colombo Street,2019-02-01,Sales,  Sales Specialist  ,Master,82000.0,Satisfactory,No,1978-11-30,2021-11-04
00-57028,David,Martin,Male,Auckland,Albany,2016-09-26,IT,Software Developer,Bachelor,110000.0,Good,No,1989-11-24,2019-07-25
00-59369,Daniel,Simpson,Male,Wellington,Wellington City,2022-06-11,Customer Service,Customer Service Representative,High School,60000.0,Good,No,1973-06-14,2022-12-08
00-57477,Leon,Sinclair,Male,Wellington,Porirua,2022-06-11,Sales,Sales Specialist,Bachelor,70000.0,Good,No,1977-04-22,2022-12-08
00-31802,Samuel,Brown,Male,Auckland,Albany,2018-06-01,Operations,operations analyst,Bachelor,63000.0,Good,No,1994-07-03,2024-01-15
00-31983,Lucy,Cumming,Female,Auckland,Auckland City,2023-09-28,Customer Service,Support Specialist,High School,54000.0,Good,No,1993-11-10,2024-03-26
00-96427,Stephen,Smith,Male,Auckland,Albany,2017-08-12,Customer Service,Help Desk Technician,,67000.0,Good,No,1989-04-11,2021-08-19
00-88419,Aimee,Fisher,Female,Auckland,Manukau,2024-05-16,Finance,Financial Analyst,Master,0.0,Good,No,1995-02-27,2024-11-12
00-99208,Jake,Stevens,Male,Auckland,New Lynn,2019-12-13,,Sales Representative,Bachelor,73000.0,Good,Yes,1964-05-29,2023-11-22
00-54359,Jared,Nicholas,Male,Wellington,Lower Hutt,2023-10-18,Sales,Sales Representative,Bachelor,74000.0,Excellent,Yes,1972-07-16,2024-04-15
00-88311,Robert,Whyte,Male,Christchurch,Cathedral Square,2016-12-14,Sales,Sales Manager,Master,123000.0,Good,Yes,1972-09-19,2017-11-01
00-86818,Denise,Cook,Female,Auckland,Manukau,2017-06-19,Marketing,Content Creator,High School,58000.0,Good,Yes,1995-09-06,2018-07-05
00-25336,Jake,FULLER,Male,Wellington,Lower Hutt,2023-09-17,Sales,Sales Representative,Bachelor,79000.0,Good,No,1983-07-20,2024-03-15
00-56281,James,Patterson,Male,Auckland,New Lynn,2020-03-05,Operations,  Logistics Coordinator  ,Bachelor,64000.0,Satisfactory,No,1981-11-09,2022-12-23
00-41726,Tania,Browne,Female,Wellington,Porirua,2024-08-29,Sales,Sales Consultant,Bachelor,84000.0,Excellent,No,1989-11-26,2025-02-25
00-62150,Susan,Elliott,Female,Christchurch,COLOMBO STREET,2017-08-18,Finance,Financial Analyst,PhD,,Satisfactory,Yes,1967-07-11,2022-12-18
00-44039,Alexander,McMillan,Male,Wellington,Lower Hutt,2017-09-07,IT,Software Developer,Master,79000.0,Good,No,1986-12-09,2024-02-27
00-66651,Simon,Wilton,Male,Wellington,Wellington City,2023-03-12,Operations,Logistics Coordinator,Bachelor,63000.0,Good,No,1988-10-27,2023-09-08
00-92557,Jackson,jones,Male,Auckland,Albany,2017-03-24,Operations,Inventory Specialist,High School,60000.0,Good,No,1996-05-13,2017-09-20
00-68580,Gregory,Fowler,Male,Wellington,Porirua,2024-12-07,Sales,Sales Specialist,Bachelor,83000.0,Satisfactory,No,1981-10-20,2025-06-05
00-68313,Philip,Fisher,Male,Auckland,Albany,2023-11-20,Sales,Sales Specialist,Master,60000.0,Satisfactory,No,1971-10-21,2024-05-18
00-20911,Sarah,Grant,Female,Christchurch,Cathedral Square,2017-07-02,Sales,Sales Specialist,Master,62000.0,Needs Improvement,No,1990-08-03,2019-07-01
00-27709,Lance,Smith,Male,Auckland,Albany,2025-05-16,Sales,Sales Specialist,Master,76000.0,Satisfactory,No,1992-01-22,2025-11-12
00-10012,Antony,Bailey,Male,Wellington,Porirua,2020-09-10,Sales,Sales Consultant,PhD,94000.0,Satisfactory,Yes,1974-07-15,2021-03-09
00-59592,Alexander,Jones,Male,Christchurch,Colombo Street,2017-04-07,Sales,Sales Specialist,Master,0.0,Excellent,Yes,1999-08-28,2017-10-04
00-16505,Alison,Ward,Female,Christchurch,Colombo Street,2025-03-01,Sales,Sales Specialist,PhD,61000.0,Good,Yes,1988-05-19,2025-08-28
00-71623,Jonathan,Green,Male,Christchurch,,2017-02-14,Operations,Logistics Coordinator,,64000.0,Good,Yes,1984-03-16,2020-05-02
00-26009,Denise,McMillan,Female,Wellington,Wellington City,2018-09-29,HR,HR Coordinator,Bachelor,58000.0,Good,No,1988-07-14,2019-03-28
00-30669,Isaac,Russell,Male,Auckland,Manukau,2020-08-23,Customer Service,Customer Service Representative,High School,53000.0,Excellent,No,1989-06-18,2024-12-05
00-67344,Peter,Stratford,Male,Wellington,Wellington City,2021-02-14,Marketing,Marketing Coordinator,Bachelor,69000.0,Excellent,No,1977-01-14,2021-08-24
00-93627,Christopher,Walsh,Male,Auckland,Albany,2020-04-30,Customer Service,Customer Service Representative,High School,64000.0,Good,Yes,2000-06-09,2024-05-24
00-15737,Amanda,Mitchell,Female,Christchurch,Cathedral Square,2023-05-02,IT,Software Developer,Bachelor,79000.0,Satisfactory,No,1990-12-16,2023-10-29
00-93744,Thomas,Bird,Male,Christchurch,Cathedral Square,2016-05-25,Operations,Logistics Coordinator,Bachelor,72000.0,Good,No,1973-12-27,2018-12-10
00-83156,Olivia,Black,Female,Auckland,Manukau,2019-01-30,IT,System Administrator,Bachelor,86000.0,Good,Yes,1982-11-18,2021-11-09
00-93000,Samuel,Gibbons,Male,Auckland,Albany,2019-04-05,Operations,Inventory Specialist,Bachelor,62000.0,Good,No,1970-08-31,2022-03-31
00-51275,Rebecca,Harris,Female,Wellington,Wellington City,2016-11-26,Operations,Logistics Coordinator,Bachelor,64000.0,Needs Improvement,No,1974-06-30,2020-06-29
00-52558,Roger,Chandler,Male,Auckland,Albany,2023-11-06,Operations,Logistics Coordinator,Bachelor,62000.0,Good,Yes,1992-02-04,2024-05-04
00-92862,Renee,Rossiter,Female,Christchurch,Colombo Street,2019-05-15,Sales,Sales Representative,Bachelor,73000.0,Good,No,1960-08-01,2019-11-11
00-84899,Michelle,Elliott,Female,Wellington,Wellington City,2023-01-27,IT,IT Support Specialist,Bachelor,56000.0,Good,No,1977-05-06,2023-07-26
00-85499,Helen,McCallum,Female,Auckland,auckland city,2017-11-26,Customer Service,SUPPORT SPECIALIST,High School,57000.0,Satisfactory,Yes,1977-12-03,2018-05-25
00-17148,Kathryn,currie,Female,Wellington,Porirua,2017-06-18,Operations,Inventory Specialist,High School,56000.0,Good,No,1984-12-24,2024-02-24
00-15699,Megan,Whittaker,Female,Wellington,Wellington City,2018-11-18,Marketing,Content Creator,High School,64000.0,Good,No,1984-07-21,2019-05-17
00-88263,Charlotte,Lloyd,Female,Christchurch,Colombo Street,2020-03-09,Sales,Sales Representative,Bachelor,67000.0,Satisfactory,Yes,1976-02-18,2020-09-05
00-13862,Wendy,Sowman,Female,Christchurch,Cathedral Square,2024-04-14,Customer Service,Support Specialist,High School,60000.0,Satisfactory,Yes,1962-09-17,2024-10-11
00-95520,Thomas,Dunn,Male,Wellington,Wellington City,2017-10-28,Marketing,Marketing Coordinator,Bachelor,64000.0,Needs Improvement,No,1987-09-10,2018-04-26
00-93472,Jayden,Burton,Male,Christchurch,,2024-10-10,Operations,Operations Analyst,Bachelor,77000.0,Good,No,2002-09-03,2025-04-08
00-60785,Hannah,Gibbons,Female,Wellington,  Wellington City  ,2020-04-05,Sales,Sales Specialist,Master,80000.0,Good,Yes,1999-08-01,2020-10-02
00-59856,Benjamin,Lowe,Male,Wellington,Wellington City,2023-12-09,Sales,Sales Representative,Bachelor,60000.0,Excellent,No,1984-01-09,2024-06-06
00-49918,Rachael,Ford,Female,Auckland,Manukau,2023-08-10,Marketing,Marketing Coordinator,Bachelor,58000.0,Good,No,1988-07-11,2024-02-06
00-87373,Jane,Small,Female,Wellington,Lower Hujt,2024-01-12,Customer Service,Support Specialist,Bachelor,52000.0,Good,No,2001-09-20,2024-07-10
00-32398,Hannah,Cresswell,Female,Auckland,Albany,2024-07-08,Finance,Financial Analyst,PhD,107000.0,Good,No,1993-10-15,2025-01-04
00-74679,Ruby,MacDonald,Female,Christchurch,Colombo Street,2017-05-13,Customer Service,Support Specialist,Bachelor,62000.0,Excellent,No,2003-04-26,2017-11-09
00-89073,Martin,Murphy,Male,Auckland,  Auckland City  ,2018-12-08,Sales,Sales Representative,Bachelor,67000.0,Satisfactory,No,1984-05-22,2020-10-09
00-48382,Alexandra,Murphy,Female,Auckland,Albany,2020-03-15,Sales,Sales Representative,Bachelor,72000.0,Excellent,No,1991-11-20,2024-03-07
00-85385,Paul,Thompson,Male,Christchurch,Cathedral Square,2025-07-09,Sales,  Sales Consultant  ,Master,73000.0,Satisfactory,Yes,1971-11-05,2026-01-05
00-55829,Elizabeth,Cooksley,Female,Christchurch,Colombo Street,2021-07-04,Operations,Operations Analyst,Master,92000.0,Good,No,1978-04-15,2024-09-07
00-98142,Joseph,Freeth,Male,Auckland,New Lynn,2020-11-03,Sales,Sales Representative,Bachelor,76000.0,Excellent,Yes,1993-02-04,2024-09-11
00-56346,Frances,Smith,Female,Auckland,Albany,2016-06-06,IT,IT Support Specialist,High School,62000.0,Good,Yes,2001-07-01,2016-12-03
00-49625,Georgina,Robb,Female,Auckland,Auckland City,2017-08-14,Marketing,SEO Specialist,High School,69000.0,Good,Yes,2001-02-11,2018-09-18
00-60801,Liam,GARDINER,Male,Wellington,Porirua,2022-05-14,Operations,Logistics Coordinator,Bachelor,67000.0,Good,No,2000-01-29,2022-11-10
00-45737,Phoebe,Rush,Female,Christchurch,Colombo Street,2017-05-09,Operations,Logistics Coordinator,Bachelor,61000.0,Satisfactory,Yes,1980-05-08,2017-11-05
00-71700,John,Clarke,Male,Auckland,New Lynn,2024-04-29,Sales,Sales Consultant,Bachelor,95000.0,Satisfactory,No,2000-02-24,2024-10-26
00-71377,  Bronwyn  ,Neal,Female,Auckland,Auckland City,2017-03-16,IT,Software Developer,Master,101000.0,Good,No,1976-10-10,2017-09-12
00-55693,Peter,Oliver,Male,Auckland,Manukau,2022-10-24,Sales,Sales Representative,Bachelor,81000.0,Satisfactory,No,1985-05-30,2023-04-22
00-54852,Craig,Paton,Male,Auckland,Albany,2020-10-13,Operations,Operations Analyst,Master,80000.0,Good,Yes,2000-06-25,2021-04-11
00-21866,Paul,Fuller,Male,Christchurch,Cathedral Square,2017-10-23,Sales,Sales Specialist,Master,71000.0,Good,Yes,1998-12-24,2018-04-21
00-76902,Ethan,Barnett,Male,Christchurch,Cathedral Square,2019-02-09,Operations,Operations Analyst,Master,65000.0,Needs Improvement,No,1998-02-22,2021-11-11
00-32729,Gail,McGrath,Female,Auckland,Auckland City,2020-05-20,Sales,Sales Specialist,Master,86000.0,Satisfactory,No,1962-11-13,2020-11-16
00-69558,alice,Henderson,Female,Christchurch,Colombo Street,2020-07-26,Marketing,SEO Specialist,Bachelor,68000.0,Good,Yes,1999-04-13,2021-12-08
00-20494,Amy,Jackson,Female,Wellington,Wellington City,2017-01-22,Customer Service,Customer Service Representative,High School,62000.0,Excellent,Yes,1995-12-22,2023-12-14
00-53452,Nicola,Simmons,Female,Wellington,Wellington City,2019-02-19,Customer Service,Customer Service Representative,High School,61000.0,Satisfactory,No,1963-04-13,2020-06-19
00-46073,Rachel,Collis,Female,Christchurch,Colombo Street,2023-02-09,Operations,Inventory Specialist,Bachelor,61000.0,Excellent,No,1996-02-24,2023-08-08
00-96594,Lisa,Ramsay,Female,Auckland,  Auckland City  ,2020-07-01,Operations,Operations Manager,Master,,Good,No,2002-03-22,2022-10-09
00-68827,Hamish,  Webster  ,Male,Auckland,Albany,2019-01-20,Sales,Sales Representative,Bachelor,67000.0,Good,No,1999-02-07,2022-06-07
00-98829,Sheree,NEAL,Female,Auckland,Manukau,2022-02-14,IT,IT Support Specialist,High School,63000.0,Good,No,1993-09-27,2022-08-13
00-25963,James,Steele,Male,Christchurch,Colombo Street,2022-01-29,HR,HR Manager,PhD,117000.0,Good,No,1973-11-15,2024-10-01
00-18177,  Natasha  ,Boyd,Female,Christchurch,Colombo Street,2019-02-28,Sales,Sales Representative,Bachelor,74000.0,Satisfactory,Yes,2001-03-27,2021-05-01
00-84887,Lucas,Moore,Male,Auckland,Auckland City,2023-04-28,Customer Service,Customer Service Representative,High School,63000.0,Needs Improvement,Yes,1972-01-24,2023-10-25
00-73185,David,Thompson,Male,Auckland,Auckland City,2017-08-05,Finance,Finance Manager,PhD,104000.0,Satisfactory,No,1963-10-26,2022-07-17
00-57089,Matthew,Blair,Male,Wellington,Lower Hutt,2020-11-03,Operations,Operations Analyst,Bachelor,64000.0,Satisfactory,No,1974-10-25,2022-11-06
00-95701,Rebecca,Gore,Female,Wellington,Wellington City,2022-05-28,Operations,Logistics Coordinator,Bachelor,62000.0,Good,Yes,2002-08-19,2022-11-24
00-90114,Judith,Ferguson,Female,Christchurch,Colombo Street,2017-12-01,Operations,Inventory Specialist,Bachelor,55000.0,Good,No,1969-01-07,2018-10-30
00-28512,Joanne,Forrest,Female,Christchurch,Colombo Street,2023-08-09,Customer Service,Support Specialist,Bachelor,65000.0,Satisfactory,No,1961-10-30,2024-02-05
00-72391,Matthew,  Healy  ,Male,Auckland,Manukau,2022-10-15,Operations,Operations Analyst,Bachelor,72000.0,Satisfactory,No,2001-06-05,2023-04-13
00-22541,Raymond,Harris,Male,Auckland,New Lynn,2022-08-31,Operations,Inventory Specialist,High School,62000.0,Good,No,1982-03-01,2023-04-01
00-16875,Michelle,MacDonald,Female,Auckland,Auckland City,2024-03-01,Finance,Financial Analyst,Bachelor,67000.0,Excellent,No,1967-03-29,2024-08-28
00-38922,Liam,Green,Male,Wellington,Lower Hutt,2016-03-01,Customer Service,Customer Service Manager,PhD,98000.0,Good,Yes,1978-10-15,2020-03-15
00-32439,Julie,Smith,Female,Christchurch,Colombo Street,2023-08-19,Customer Service,Help Desk Technician,High School,72000.0,Good,Yes,1980-06-24,2024-02-15
00-39151,Allan,Chapman,Male,Auckland,Auckland City,2024-04-21,Customer Service,Customer Service Representative,Bachelor,65000.0,Excellent,No,1994-10-12,2024-10-18
00-94887,nicola,O'Leary,Female,Auckland,Albany,2025-06-26,Customer Service,Support Specialist,Bachelor,66000.0,Satisfactory,No,1961-02-25,2025-12-23
00-48874,David,Brown,Male,Wellington,Porirua,2019-04-13,Finance,Accountant,Bachelor,76000.0,Good,No,1992-10-10,2021-04-13
00-36832,  Maxwell  ,Butcher,Male,Christchurch,Cathedral Square,2017-09-14,Operations,Operations Analyst,Bachelor,78000.0,Excellent,No,1975-09-14,2021-02-01
00-79717,Danielle,  Warren  ,Female,Wellington,Lower Hutt,2022-02-14,Finance,Financial Analyst,Bachelor,69000.0,Satisfactory,No,1975-11-23,2022-08-13
00-64596,Michael,Pratt,Male,Auckland,Albany,2025-12-19,Operations,Inventory Specialist,High School,61000.0,Good,No,1998-01-10,2026-06-17
00-81888,Cameron,Roberts,Male,Auckland,Albany,2020-01-24,Operations,Logistics Coordinator,Bachelor,75000.0,Excellent,Yes,1963-05-11,2021-05-11
00-51500,Gillian,Evans,Female,Christchurch,Cathedral Square,2021-10-18,IT,Software Developer,Master,104000.0,Satisfactory,Yes,1985-08-04,2022-08-07
00-53421,Timothy,Edmonds,Male,Christchurch,Colombo Street,2022-06-20,Operations,Inventory Specialist,Bachelor,67000.0,Satisfactory,No,1980-08-14,2022-12-17
00-86471,Nigel,Jackson,Male,Wellington,Lower Hutt,2020-09-28,Operations,Logistics Coordinator,Bachelor,66000.0,Good,No,1973-06-09,2021-03-27
00-68402,Dylan,Jamieson,Male,Auckland,  Auckland City  ,2024-07-28,Operations,Inventory Specialist,Bachelor,71000.0,Excellent,No,1979-02-24,2025-01-24
00-45825,Ben,Cresswell,Male,Auckland,New Lynn,2019-01-16,Operations,Inventory Specialist,High School,56000.0,Good,No,1999-01-08,2019-07-15
00-93435,peter,McDowall,Male,Auckland,Albany,2020-08-22,Sales,Sales Specialist,Bachelor,80000.0,Good,Yes,1998-10-29,2021-02-18
00-44018,ARIANA,Neal,Female,Christchurch,Colombo Street,2017-09-19,IT,System Administrator,Bachelor,72000.0,Good,No,1993-12-24,2018-03-18
00-31906,Lola,Potter,Female,Auckland,,2020-01-09,Customer Service,Customer Service Manager,PhD,84000.0,Satisfactory,No,1998-02-10,2024-02-27
00-78898,Nathan,Lyon,Male,Auckland,Albany,2023-04-15,Marketing,Marketing Coordinator,Bachelor,80000.0,Good,Yes,1983-07-06,2023-10-12
00-39697,Rachel,Bird,Female,Auckland,MANUKAU,2018-03-10,Operations,Logistics Coordinator,Bachelor,57000.0,Good,Yes,2004-05-05,2021-02-15
00-88878,Melissa,Chapman,Female,Auckland,Auckland City,2017-12-22,Operations,  Inventory Specialist  ,Bachelor,60000.0,Good,No,1975-09-11,2024-10-18
00-22934,Te Ariki,Murphy,Male,Christchurch,Cathedral Square,2024-06-18,Sales,Sales Specialist,PhD,66000.0,Satisfactory,No,1965-09-25,2024-12-15
00-47784,KATHRYN,  Bright  ,Female,Auckland,Auckland City,2021-02-05,IT,Software Developer,Bachelor,92000.0,Good,No,1986-09-29,2021-10-27
00-23785,James,Chapman,Male,Auckland,Manukau,2019-05-05,Operations,Inventory Specialist,Bachelor,73000.0,Good,No,1961-04-19,2022-10-22
00-62459,Shane,Hay,Male,Auckland,New Lynn,2019-05-09,Sales,Sales Representative,Bachelor,75000.0,Good,No,1999-08-16,2019-11-05
00-30019,Joshua,Perry,Male,Auckland,New Lynn,2018-09-15,Operations,Inventory Specialist,High School,62000.0,Good,No,1998-08-03,2019-03-14
00-70248,Russell,Faulkner,Male,Christchurch,Cathedral Square,2016-08-01,IT,IT Support Specialist,Bachelor,67000.0,Excellent,No,1995-09-26,2020-07-08
00-87469,Annette,Anderson,Female,Wellington,Wellington City,2025-04-09,Operations,Logistics Coordinator,Bachelor,65000.0,Good,Yes,1961-03-19,2025-10-06
00-94945,Wendy,Marshall,Female,Auckland,Albany,2018-06-06,Customer Service,Support Specialist,High School,67000.0,Satisfactory,No,1963-11-27,2018-12-03
00-74010,Sarah,Jeffries,Female,Auckland,Albany,2017-01-01,Operations,Logistics Coordinator,Bachelor,60000.0,Satisfactory,No,1997-06-15,2018-01-20
00-87576,Leon,Fleming,Male,Christchurch,Cathedral Square,2018-06-10,Marketing,Marketing Manager,PhD,97000.0,Needs Improvement,No,1963-02-07,2019-04-19
00-12438,Kenneth,Taylor,Male,Auckland,Albany,2022-08-30,Finance,finance manager,PhD,120000.0,Excellent,No,1973-01-22,2023-02-26
00-51766,Michael,Blake,Male,Christchurch,Colombo Street,2024-10-22,Operations,Logistics Coordinator,Bachelor,72000.0,Satisfactory,Yes,1996-11-08,2025-04-20
00-13819,Emma,Taylor,Female,Wellington,Wellington City,2018-02-20,Marketing,SEO Specialist,High School,58000.0,Satisfactory,No,1971-12-05,2021-05-06
00-86076,Jeffrey,Laing,Male,Auckland,New Lynn,2024-09-28,IT,System Administrator,Bachelor,99000.0,Excellent,No,1988-05-18,2025-03-27
00-79922,Alexander,Fuller,Male,Wellington,Wellington City,2019-09-02,Operations,Inventory Specialist,High School,68000.0,Satisfactory,No,1975-01-03,2024-09-01
00-50536,David,Griffiths,Male,Wellington,Wellington City,2022-03-03,Operations,Operations Analyst,Bachelor,88000.0,Good,No,1982-09-30,2022-08-30
00-64127,Alice,Lewis,Female,Wellington,Wellington City,2024-06-07,IT,Software Developer,Master,86000.0,Satisfactory,Yes,1979-05-08,2024-12-04
00-50048,Miriama,Scott,Female,Christchurch,Cathedral Square,2018-12-21,Customer Service,Customer Service Representative,High School,60000.0,Excellent,Yes,1989-09-04,2021-01-21
00-12717,Warren,Thomas,Male,Auckland,Manukau,2024-09-08,Operations,Logistics Coordinator,Bachelor,70000.0,Good,No,1998-05-15,2025-03-07
00-25533,Katrina,McGrath,Female,Auckland,New Lynn,2017-10-06,Customer Service,Customer Service Representative,Bachelor,61000.0,Good,No,1967-05-23,2021-11-25
00-86402,Nicole,Morrison,Female,Auckland,Auckland City,2022-06-11,IT,Software Developer,Master,103000.0,Satisfactory,No,1997-10-20,2022-12-08
00-15965,Hemi,O'Keefe,Male,Auckland,Albany,2015-04-05,Operations,Logistics Coordinator,Bachelor,67000.0,Satisfactory,No,1976-10-20,2019-09-29
00-26760,Carl,McLean,Male,Auckland,New Lynn,2020-03-15,Customer Service,Help Desk Technician,Bachelor,68000.0,Good,No,1990-11-26,2021-03-09
