,employee_id,first_name,last_name,gender,region,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime_bonus,birthdate,termination_date
184,00-57028,  David  ,Mason,Male,Auckland,Manukau,9/26/2016,Operations,Logistics Coordinator,Bachelor,64000,Good,Yes,5/21/1982,6/16/2017
185,00-59369,Douglas,MacDonald,Female,Wellington,Wellington City,6/11/2022,Operations,Logistics Coordinator,Bachelor,63000,Good,No,1/29/1994,12/8/2022
186,00-57477,Patrick,Douglas,Female,Auckland,New Lynn,6/11/2022,Finance,Accounts Payable Specialist,Bachelor,64000,Good,No,8/4/1960,12/8/2022
187,00-31802,Brendon,Mcbenna,Male,Auckland,Manukau,6/1/2018,Operations,Logistics Coordinator,Bachelor,72000,Satisfactory,No,12/17/1988,11/28/2018
188,00-31983,Rebecca,Greig,Female,Christchurch,Colombo Street,9/28/2023,Operations,Operations Analyst,Master,57000,Good,No,1/20/1986,3/26/2024
189,00-96427,Allan,Burrell,Female,Auckland,Albany,8/12/2017,Marketing,Content Creator,High School,65000,Good,No,4/20/1963,2/21/2021
190,00-88419,Murray,Smith,Female,Wellington,Porirua,5/16/2024,Customer Service,Help Desk Technician,High School,62000,Good,No,8/24/1986,11/12/2024
191,00-99208,Kevin,Olsen,Female,Auckland,New Lynn,12/13/2019,Operations,Inventory Specialist,Bachelor,57000,Satisfactory,No,12/8/1980,12/8/2021
192,00-54359,Stephanie,Currie,Male,Auckland,Albany,10/18/2023,Sales,Sales Consultant,PhD,100000,Excellent,No,5/20/1978,4/15/2024
193,00-88311,Jacqueline,Porter,Male,Wellington,Porirua,12/14/2016,Customer Service,Customer Service Manager,PhD,77000,Needs Improvement,No,5/10/1961,7/14/2017
194,00-86818,Jacob,  Cook  ,Male,Wellington,Lower Hutt,6/19/2017,Customer Service,Customer Service Representative,Bachelor,64000,Good,No,3/24/1999,11/26/2019
195,00-25336,Scott,Gordon,Female,Auckland,Albany,9/17/2023,Sales,Sales Specialist,Bachelor,79000,Satisfactory,No,11/30/1985,3/15/2024
196,00-56281,Elizabeth,Jamieson,Female,Auckland,New Lynn,3/5/2020,Finance,Accounts Payable Specialist,Bachelor,68000,Excellent,No,5/8/1973,11/23/2022
197,00-41726,mary,Allerby,Female,Christchurch,Cathedral Square,8/29/2024,IT,IT Support Specialist,Bachelor,54000,Excellent,No,5/8/2004,2/25/2025
198,00-62150,Toby,Gillespie,Male,Wellington,Lower Hutt,8/18/2017,Customer Service,Customer Service Representative,High School,60000,Good,No,11/5/1987,10/22/2022
199,00-44039,Kauri,Smith,Female,Christchurch,Colombo Street,9/7/2017,Operations,Inventory Specialist,High School,55000,Good,No,4/27/1987,11/10/2024
200,00-66651,Peter,Law,Female,Auckland,Manukau,3/12/2023,Sales,Sales Representative,Bachelor,63000,Good,No,9/4/1998,9/8/2023
201,00-92557,Benjamin,Fisher,Male,Auckland,Manukau,3/24/2017,Operations,Inventory Specialist,High School,61000,Excellent,No,4/10/1987,1/5/2022
202,00-68580,Robert,Wells,Female,Christchurch,Cathedral Square,12/7/2024,IT,Software Developer,Master,103000,Needs Improvement,No,4/11/1975,6/5/2025
203,00-68313,Mitchell,Wheeler,Female,Wellington,Lower Hutt,11/20/2023,IT,IT Support Specialist,High School,53000,Good,No,12/21/1980,5/18/2024
205,00-27709,Allan,Atkinson,Male,Christchurch,Colombo Street,5/16/2025,Finance,Financial Analyst,PhD,90000,Satisfactory,No,1/19/1971,11/12/2025
206,00-10012,James,Brown,Male,Auckland,Albany,9/10/2020,Marketing,Content Creator,High School,55000,Satisfactory,No,8/28/1981,3/9/2021
207,00-59592,Archer,Anderson,Male,Christchurch,Cathedral Square,4/7/2017,IT,Software Developer,Master,85000,Good,Yes,1/17/1974,6/19/2022
208,00-16505,Harry,Smith,Female,Wellington,Porirua,3/1/2025,Customer Service,Help Desk Technician,Bachelor,71000,Good,Yes,7/23/1987,8/28/2025
209,00-71623,Jarrod,Crawford,Male,Wellington,Porirua,2/14/2017,Operations,Operations Analyst,Bachelor,73000,Satisfactory,No,11/8/1984,10/30/2018
210,00-26009,Kahurangi,Reid,Male,Wellington,Porirua,9/29/2018,Sales,Sales Consultant,PhD,75000,Good,No,2/8/1991,2/7/2024
211,00-30669,John,Gardiner,Male,Christchurch,Colombo Street,8/23/2020,Sales,Sales Specialist,PhD,69000,Good,No,9/7/1996,1/31/2022
213,00-93627,Karen,Bell,Female,Wellington,Lower Hutt,4/30/2020,Sales,Sales Representative,Bachelor,60000,Satisfactory,No,10/22/1997,10/27/2020
214,00-15737,Craig,Smith,Male,Auckland,Albany,5/2/2023,IT,IT Support Specialist,High School,64000,Good,Yes,4/16/1981,11/1/2023
215,00-93744,Addison,Gillies,Female,Auckland,Manukau,5/25/2016,Operations,Operations Analyst,Master,74000,Satisfactory,No,9/8/1986,9/18/2019
216,00-83156,Nigel,McCarthy,Female,Wellington,Porirua,1/30/2019,Customer Service,Support Specialist,High School,61000,Good,No,4/11/1970,7/29/2019
218,00-51275,Colin,Mercer,Female,Christchurch,Cathedral Square,11/26/2016,Finance,Accounts Payable Specialist,Bachelor,58000,Good,No,5/3/1992,6/22/2023
219,00-52558,Ella,Wills,Male,Auckland,Manukau,11/6/2023,Operations,Logistics Coordinator,Bachelor,63000,Good,Yes,3/23/1976,11/28/2024
220,00-92862,Victoria,Maxwell,Male,Auckland,Auckland City,5/15/2019,Finance,Accounts Payable Specialist,Bachelor,64000,Excellent,No,12/28/2001,10/9/2023
221,00-84899,Timothy,Beattie,Female,Auckland,Albany,1/27/2023,Sales,Sales Specialist,PhD,90000,Satisfactory,No,6/23/1973,7/26/2023
222,00-85499,Stephen,harrison,Female,Auckland,Auckland City,11/26/2017,Sales,Sales Consultant,Bachelor,88000,Needs Improvement,No,5/1/1998,5/25/2018
223,00-17148,Peter,Burns,Male,Auckland,New Lynn,6/18/2017,IT,IT Support Specialist,Bachelor,59000,Needs Improvement,No,10/26/1982,9/26/2021
224,00-15699,Susan,Bright,Male,Auckland,Manukau,11/18/2018,IT,Software Developer,Master,94000,Satisfactory,Yes,2/6/2005,5/17/2019
225,00-88263,Robert,Simpson,Female,Christchurch,Cathedral Square,3/9/2020,Customer Service,Support Specialist,Bachelor,65000,Needs Improvement,No,9/27/1962,9/5/2020
226,00-13862,Jacqueline,Christie,Male,Auckland,New Lynn,4/14/2024,Operations,Inventory Specialist,Bachelor,65000,Good,Yes,7/23/1990,12/10/2024
227,00-95520,Ashleigh,Allerby,Male,Auckland,Auckland City,10/28/2017,IT,System Administrator,Bachelor,113000,Excellent,No,4/14/1971,3/24/2020
228,00-93472,Scott,Coleman,Female,Wellington,Porirua,10/10/2024,Finance,Accountant,Bachelor,64000,Good,No,6/21/2001,4/8/2025
229,00-60785,Amy,Marshall,Female,Christchurch,Colombo Street,4/5/2020,Customer Service,Customer Service Representative,High School,62000,Satisfactory,No,6/13/1982,12/23/2021
230,00-59856,Maia,Thompson,Female,Christchurch,Cathedral Square,12/9/2023,Sales,Sales Representative,Bachelor,54000,Good,Yes,1/20/1999,6/6/2024
231,00-49918,Robert,Walton,Female,Wellington,Lower Hutt,8/10/2023,Sales,Sales Representative,Bachelor,71000,Excellent,No,10/1/1987,2/6/2024
232,00-87373,Anne,Duncan,Male,Auckland,Manukau,1/12/2024,Customer Service,Help Desk Technician,High School,80000,Satisfactory,No,8/4/1996,7/10/2024
233,00-32398,Shannon,Webb,Male,Christchurch,Colombo Street,7/8/2024,Customer Service,Support Specialist,High School,66000,Excellent,No,10/11/1987,1/4/2025
234,00-74679,Ivan,McNabb,Male,Wellington,Porirua,5/13/2017,Customer Service,Customer Service Representative,Bachelor,59000,Good,Yes,10/1/1998,12/1/2021
235,00-89073,Joshua,Nelson,Male,Auckland,Manukau,12/8/2018,Marketing,Marketing Coordinator,Bachelor,76000,Good,No,5/30/1979,9/8/2019
236,00-48382,Joseph,Smith,Female,Auckland,New Lynn,3/15/2020,IT,Software Developer,Bachelor,86000,Satisfactory,No,3/13/1964,4/16/2021
237,00-85385,Charles,Parkes,Female,Auckland,New Lynn,7/9/2025,Finance,Accountant,Bachelor,75000,Excellent,No,7/24/1986,1/5/2026
238,00-55829,William,Green,Female,Auckland,Manukau,7/4/2021,Operations,Inventory Specialist,High School,54000,Satisfactory,No,5/8/1988,12/31/2021
239,00-98142,Chloe,Burns,Male,Auckland,Auckland City,11/3/2020,IT,IT Support Specialist,High School,67000,Good,Yes,4/10/1978,5/2/2021
240,00-56346,Alexander,Morrison,Female,Auckland,New Lynn,6/6/2016,IT,Software Developer,Bachelor,83000,Good,Yes,1/19/1986,12/11/2019
241,00-49625,Emma,Jenkins,Male,Wellington,Wellington City,8/14/2017,Operations,Operations Analyst,Master,87000,Excellent,No,8/12/1975,2/9/2019
242,00-60801,Michael,Barrett,Male,Auckland,Albany,5/14/2022,Operations,Inventory Specialist,Bachelor,63000,Satisfactory,No,10/11/2001,11/10/2022
243,00-45737,Peter,Mears,Male,Wellington,Porirua,5/9/2017,Customer Service,Customer Service Representative,High School,55000,Satisfactory,No,3/4/1997,11/5/2017
245,00-71377,Jeremy,Campbell,Male,Auckland,Manukau,3/16/2017,Finance,Financial Analyst,Bachelor,72000,Satisfactory,Yes,10/14/1987,4/23/2019
246,00-55693,Liam,Hudson,Female,Auckland,Manukau,10/24/2022,Operations,Inventory Specialist,High School,63000,Satisfactory,No,1/27/1983,4/22/2023
247,00-54852,Emma,McDonald,Male,Wellington,Lower Hutt,10/13/2020,Operations,Operations Analyst,Master,86000,Good,Yes,1/8/1969,4/11/2021
248,00-21866,Scott,Dalhon,Female,Christchurch,Colombo Street,10/23/2017,Customer Service,Support Specialist,Bachelor,55000,Good,No,5/9/1985,4/21/2018
250,00-32729,Margaret,Wallace,Male,Wellington,Wellington City,5/20/2020,Operations,Inventory Specialist,Bachelor,74000,Good,Yes,3/12/1980,11/16/2020
251,00-69558,Glen,Smith,Female,Wellington,Wellington City,7/26/2020,Operations,Operations Analyst,Master,79000,Satisfactory,Yes,2/12/1981,8/28/2021
252,00-20494,Darren,Jones,Male,Auckland,Albany,1/22/2017,Customer Service,Customer Service Representative,Bachelor,72000,Good,No,5/9/1984,7/15/2022
253,00-53452,  William  ,Hickey,Female,Christchurch,Colombo Street,2/19/2019,Marketing,Marketing Coordinator,Bachelor,74000,Good,Yes,12/16/1971,8/18/2019
254,00-46073,Catherine,Wratt,Female,Auckland,Auckland City,2/9/2023,Operations,Operations Analyst,Bachelor,83000,Good,No,8/8/1995,8/8/2023
255,00-96594,Nicola,Stevenson,Male,Wellington,Lower Hutt,7/1/2020,IT,Software Developer,Bachelor,113000,Needs Improvement,No,10/7/1980,1/29/2023
256,00-68827,Samuel,Harrison,Female,Auckland,Auckland City,1/20/2019,Sales,Sales Specialist,PhD,76000,Good,No,1/3/1962,7/19/2019
257,00-98829,Jesse,Hadfield,Female,Wellington,Wellington City,2/14/2022,Sales,Sales Representative,Bachelor,68000,Satisfactory,No,9/30/1982,5/23/2023
258,00-25963,Lucy,Dixon,Female,Wellington,Porirua,1/29/2022,Operations,Inventory Specialist,High School,60000,Satisfactory,No,3/6/1992,7/28/2022
259,00-18177,Aimee,Gilchrist,Male,Auckland,New Lynn,2/28/2019,Sales,Sales Consultant,Bachelor,90000,Good,Yes,4/7/1975,7/2/2021
261,00-73185,Carter,Parker,Male,Auckland,Manukau,8/5/2017,IT,Software Developer,Master,96000,Satisfactory,No,6/12/1982,5/3/2020
263,00-95701,Ava,Stone,Female,Auckland,Albany,5/28/2022,Operations,Logistics Coordinator,Bachelor,64000,Needs Improvement,No,11/19/2000,11/24/2022
264,00-90114,Riley,  Saunders  ,Male,Auckland,New Lynn,12/1/2017,Sales,Sales Consultant,PhD,73000,Needs Improvement,Yes,8/2/1997,3/14/2019
265,00-28512,Amber,Wilton,Male,Auckland,New Lynn,8/9/2023,Operations,Operations Analyst,Bachelor,103000,Good,No,6/13/1968,2/5/2024
266,00-72391,Belinda,Small,Female,Christchurch,Cathedral Square,10/15/2022,Finance,Financial Analyst,Master,99000,Good,No,9/9/1982,4/13/2023
267,00-22541,Clinton,Pritchard,Male,Auckland,Manukau,8/31/2022,Marketing,Content Creator,High School,55000,Good,No,1/16/1998,2/27/2023
268,00-16875,Isaac,Morton,Female,Auckland,Auckland City,3/1/2024,Operations,Inventory Specialist,High School,65000,Good,No,3/31/1970,8/28/2024
269,00-38922,Jason,Simmons,Female,Auckland,Albany,3/1/2016,Operations,Inventory Specialist,High School,54000,Good,No,3/24/2001,10/3/2018
270,00-32439,Aaron,Ferguson,Male,Auckland,Auckland City,8/19/2023,Operations,Logistics Coordinator,Bachelor,66000,Satisfactory,Yes,8/12/1996,3/31/2024
271,00-39151,Ryan,Anderson,Male,Auckland,Manukau,4/21/2024,Operations,Logistics Coordinator,Bachelor,70000,Satisfactory,No,9/29/1980,10/18/2024
272,00-94887,Gillian,  Low  ,Male,Auckland,Manukau,6/26/2025,Sales,Sales Specialist,Bachelor,88000,Good,No,3/10/1991,12/23/2025
273,00-48874,Brian,Mason,Male,Auckland,Albany,4/13/2019,Sales,Sales Specialist,PhD,91000,Satisfactory,No,2/1/1975,10/10/2019
274,00-36832,Kathryn,Parswns,Male,Auckland,Albany,9/14/2017,Sales,Sales Consultant,Master,76000,Satisfactory,Yes,3/28/1998,3/13/2018
275,00-79717,Leah,Ward,Female,Christchurch,Colombo Street,2/14/2022,Operations,Logistics Coordinator,Bachelor,56000,Good,Yes,8/22/1989,4/18/2024
276,00-64596,Warren,Nicol,Male,Christchurch,Cathedral Square,12/19/2025,Customer Service,Support Specialist,Bachelor,67000,Good,No,8/28/2004,6/17/2026
277,00-81888,John,Turner,Male,Auckland,New Lynn,1/24/2020,Operations,Logistics Coordinator,Bachelor,74000,Good,Yes,2/7/1986,1/22/2024
278,00-51500,Flynn,Jenkins,Male,Auckland,Manukau,10/18/2021,Finance,Financial Analyst,Master,95000,Needs Improvement,Yes,2/8/1990,4/16/2022
279,00-53421,Lynette,Blackwell,Male,Auckland,Albany,6/20/2022,Customer Service,Customer Service Manager,PhD,68000,Good,No,12/20/1976,12/17/2022
280,00-86471,Daniel,McIntosh,Male,Auckland,Manukau,9/28/2020,Operations,Inventory Specialist,High School,56000,Good,No,3/8/1990,3/27/2021
281,00-68402,Oliver,Knight,Male,Christchurch,Colombo Street,7/28/2024,Marketing,Content Creator,Bachelor,61000,Excellent,No,2/21/1994,1/24/2025
282,00-45825,Shane,Williams,Female,Auckland,Manukau,1/16/2019,Operations,Logistics Coordinator,Bachelor,53000,Satisfactory,No,5/23/1999,7/15/2019
284,00-44018,Jeremy,Scott,Male,Wellington,Porirua,9/19/2017,IT,IT Support Specialist,High School,60000,Satisfactory,No,4/1/1988,3/18/2018
285,00-31906,Maria,Bird,Male,Christchurch,Cathedral Square,1/9/2020,IT,Software Developer,Master,92000,Satisfactory,No,8/3/1995,7/7/2020
286,00-78898,Waimarie,Joe,Female,Wellington,Wellington City,4/15/2023,Customer Service,Customer Service Representative,High School,57000,Good,No,2/22/1986,10/12/2023
287,00-39697,Adrienne,Bishell,Male,Wellington,Wellington City,3/10/2018,Customer Service,Help Desk Technician,High School,93000,Good,No,5/15/1974,9/6/2018
288,00-88878,Ryan,Stuart,Female,Wellington,Lower Hutt,12/22/2017,Customer Service,Support Specialist,Bachelor,56000,Good,No,8/21/1971,4/12/2021
289,00-22934,Joshua,Irving,Female,Wellington,Wellington City,6/18/2024,Customer Service,Customer Service Manager,PhD,81000,Excellent,No,2/8/1984,12/15/2024
290,00-47784,Casey,Burns,Male,Auckland,Albany,2/5/2021,Operations,Logistics Coordinator,Bachelor,69000,Good,No,12/28/1977,10/17/2023
291,00-23785,Ryan,Sinclair,Female,Auckland,Manukau,5/5/2019,Operations,Inventory Specialist,Bachelor,64000,Good,Yes,3/16/1994,5/16/2021
292,00-62459,Diane,Davison,Female,Auckland,Auckland City,5/9/2019,IT,Software Developer,Bachelor,101000,Excellent,No,2/8/1964,11/5/2019
293,00-30019,Paul,Cresswell,Male,Christchurch,Colombo Street,9/15/2018,IT,Software Developer,Bachelor,94000,Satisfactory,No,7/11/1975,3/14/2019
294,00-70248,Sophia,Kendall,Female,Wellington,Lower Hutt,8/1/2016,Operations,Logistics Coordinator,Bachelor,55000,Good,No,11/22/1998,5/14/2017
295,00-87469,Anthony,Thompson,Female,Auckland,New Lynn,4/9/2025,Sales,Sales Specialist,PhD,98000,Good,No,3/5/1970,10/6/2025
296,00-94945,Lucas,Frost,Male,Wellington,Porirua,6/6/2018,Customer Service,Help Desk Technician,High School,57000,Satisfactory,No,3/13/1976,12/3/2018
297,00-74010,Natalie,Gunn,Male,Auckland,Albany,1/1/2017,IT,Software Developer,Bachelor,89000,Satisfactory,No,6/22/2001,9/18/2018
298,00-87576,Courtney,Douglas,Male,Auckland,Albany,6/10/2018,Marketing,Content Creator,Bachelor,67000,Satisfactory,No,10/13/1996,12/7/2018
299,00-12438,Bernard,Rowe,Female,Wellington,Porirua,8/30/2022,Customer Service,Customer Service Representative,Bachelor,57000,Satisfactory,No,5/17/1991,2/26/2023
300,00-51766,Jessica,Parsons,Male,Wellington,Lower Hutt,10/22/2024,IT,IT Support Specialist,High School,64000,Satisfactory,No,5/21/1990,4/20/2025
301,00-13819,Benjamin,Roberts,Male,Auckland,Auckland City,2/20/2018,Customer Service,Support Specialist,Bachelor,71000,Good,Yes,5/11/1987,11/29/2023
302,00-86076,Sarah,Davidson,Male,Wellington,Wellington City,9/28/2024,Sales,Sales Representative,Bachelor,79000,Excellent,Yes,8/8/1966,3/27/2025
303,00-79922,Scott,Anderson,Male,Wellington,Lower Hutt,9/2/2019,IT,IT Support Specialist,High School,55000,Satisfactory,No,1/19/1997,2/29/2020
304,00-50536,Anna,GREEN,Female,Auckland,Albany,3/3/2022,IT,IT Support Specialist,High School,59000,Good,No,8/26/1983,9/6/2022
305,00-64127,Leo,Smith,Male,Wellington,Wellington City,6/7/2024,IT,System Administrator,Master,74000,Good,No,5/11/1996,12/4/2024
306,00-50048,Christopher,Dalziel,Male,Wellington,Lower Hutt,12/21/2018,Sales,Sales Consultant,Bachelor,92000,Satisfactory,No,6/7/1977,7/9/2024
307,00-12717,Damian,Gibb,Male,Christchurch,Colombo Street,9/8/2024,Operations,Inventory Specialist,Bachelor,67000,Needs Improvement,No,2/20/2001,3/7/2025
308,00-25533,Margaret,Hodson,Female,Auckland,Manukau,10/6/2017,IT,System Administrator,Master,100000,Satisfactory,No,6/17/1977,12/22/2023
309,00-86402,Kelly,Newton,Female,Wellington,Porirua,6/11/2022,Operations,Logistics Coordinator,Bachelor,58000,Satisfactory,No,7/25/1997,12/8/2022
310,00-15965,Maria,Murdoch,Female,Wellington,Lower Hutt,4/5/2015,Customer Service,Support Specialist,High School,57000,Excellent,No,10/11/1998,3/26/2023
311,00-26760,Robert,Turner,Male,Auckland,Albany,3/15/2020,IT,IT Support Specialist,High School,62000,Satisfactory,No,5/26/1974,2/14/2021
312,00-34004,Sandra,Allan,Male,Auckland,Auckland City,12/7/2016,Sales,Sales Consultant,PhD,83000,Satisfactory,Yes,1/26/1972,5/13/2020
313,00-96918,David,Brown,Female,Wellington,Lower Hutt,10/28/2021,Customer Service,Customer Service Representative,High School,60000,Excellent,Yes,4/13/1999,8/18/2022
314,00-69513,Katie,Day,Male,Christchurch,Colombo Street,12/29/2022,Customer Service,Customer Service Representative,High School,60000,Good,No,1/30/1985,6/27/2023
315,00-62286,Kathryn,Roberts,Male,Auckland,Manukau,1/1/2017,Customer Service,Support Specialist,Bachelor,72000,Good,No,1/8/1978,8/9/2021
316,00-83801,Joshua,Stevens,Female,Auckland,Albany,8/16/2022,Operations,Logistics Coordinator,Bachelor,61000,Excellent,No,8/19/1975,2/12/2023
317,00-29478,Alice,  Herd  ,Male,Auckland,Albany,12/3/2025,Sales,Sales Specialist,PhD,63000,Satisfactory,No,5/2/1960,6/1/2026
318,00-33534,Dennis,Atkinson,Female,Auckland,Albany,5/15/2023,Operations,Logistics Coordinator,Bachelor,66000,Excellent,No,10/5/1971,11/11/2023
319,00-61764,Mark,Pritchard,Female,Auckland,Manukau,5/27/2017,IT,IT Support Specialist,Bachelor,56000,Satisfactory,No,6/17/1994,11/23/2017
320,00-73060,Robert,Marshall,Male,Christchurch,Colombo Street,3/15/2022,Operations,Operations Analyst,Master,60000,Good,Yes,12/29/2002,9/11/2022
321,00-11032,Vicki,Green,Male,Auckland,Albany,5/29/2017,Operations,Logistics Coordinator,Bachelor,70000,Good,No,8/20/1999,4/7/2021
322,00-94974,James,Stone,Male,Wellington,Porirua,1/17/2019,Customer Service,Support Specialist,High School,65000,Needs Improvement,No,8/16/1963,7/16/2019
324,00-98726,Linda,O'Brien,Female,Wellington,Porirua,9/15/2017,Marketing,Content Creator,Bachelor,54000,Satisfactory,No,2/19/1994,11/6/2022
325,00-24539,Kayla,Stuart,Male,Auckland,New Lynn,3/1/2025,Marketing,Marketing Coordinator,Bachelor,82000,Satisfactory,Yes,10/2/1971,8/28/2025
326,00-36462,Shannon,Anderson,Male,Auckland,New Lynn,7/15/2019,Marketing,Marketing Coordinator,Bachelor,67000,Good,No,3/3/1994,8/6/2021
327,00-63648,Tania,Hughes,Male,Wellington,Wellington City,2/8/2024,Operations,Operations Analyst,Bachelor,93000,Good,No,9/26/1987,8/6/2024
328,00-96554,Nicole,Gardner,Female,Auckland,New Lynn,7/23/2024,IT,IT Support Specialist,Bachelor,60000,Satisfactory,Yes,5/26/1980,1/19/2025
329,00-35859,Robyn,Smith,Female,Wellington,Wellington City,2/25/2024,Customer Service,Support Specialist,High School,62000,Good,Yes,10/5/1989,8/23/2024
330,00-17857,Paul,Coley,Male,Wellington,Porirua,3/1/2023,Operations,Logistics Coordinator,Bachelor,66000,Satisfactory,Yes,3/13/1980,8/28/2023
331,00-59501,  Bryan  ,Findlay,Male,Auckland,Manukau,4/12/2020,Sales,Sales Consultant,Master,90000,Good,Yes,12/13/2003,10/9/2020
332,00-61744,Mark,Rutherford,Male,Wellington,Wellington City,9/9/2024,IT,IT Support Specialist,Bachelor,69000,Good,Yes,8/2/1976,3/8/2025
333,00-63558,Cameron,Patchett,Female,Auckland,New Lynn,9/19/2017,IT,IT Support Specialist,High School,60000,Satisfactory,No,12/19/1991,8/14/2022
